DATE_OBS,TIME_OBS,SPECIES,TREE_DESCR,MEASUREMENT_DESCR,NUM_TREES,MEAN_TRANS_RATE,MEAN_AIR_TEMP_1HR_150CM,MEAN_REL_HUM_1HR_150CM,MEAN_AIR_TEMP_3HR_240CM,MEAN_REL_HUM_3HR_240CM,MEAN_AIR_TEMP_1HR_25M,MEAN_VAPOR_PRESS_1HR_25M,MEAN_DOWN_SHRTWAVE_RAD_3HR_4M,MEAN_DOWN_SHRTWAVE_RAD_1HR_18M,MEAN_WIND_VELOCITY_1HR_18M,SAP_FLOW
1996-08-06,14,Picea mariana,Clone B-2,,1,,10.7,94.1,,,11.2,1281.0,,,,4.0
1996-08-06,14,Picea mariana,Clone A-2,,1,,10.7,94.1,,,11.2,1281.0,,,,4.0
1996-08-06,14,Picea mariana,Clone B-1,,1,,10.7,94.1,,,11.2,1281.0,,,,2.0
1996-08-06,14,Picea mariana,Clone A-3,,1,,10.7,94.1,,,11.2,1281.0,,,,2.0
1996-08-06,15,Picea mariana,Clone A-1,,1,,12.7,88.6,,,12.3,1320.0,,,,4.0
1996-08-06,15,Picea mariana,Clone B-1,,1,,12.7,88.6,,,12.3,1320.0,,,,2.0
1996-08-06,15,Picea mariana,Clone B-2,,1,,12.7,88.6,,,12.3,1320.0,,,,6.0
1996-08-06,15,Picea mariana,Clone A-2,,1,,12.7,88.6,,,12.3,1320.0,,,,5.0
1996-08-06,15,Picea mariana,Clone A-3,,1,,12.7,88.6,,,12.3,1320.0,,,,3.0
1996-08-06,16,Picea mariana,Clone A-1,,1,,14.2,83.8,,,13.6,1368.0,,,,7.0
1996-08-06,16,Picea mariana,Clone B-1,,1,,14.2,83.8,,,13.6,1368.0,,,,2.0
1996-08-06,16,Picea mariana,Clone B-2,,1,,14.2,83.8,,,13.6,1368.0,,,,8.0
1996-08-06,16,Picea mariana,Clone A-3,,1,,14.2,83.8,,,13.6,1368.0,,,,4.0
1996-08-06,16,Picea mariana,Clone A-2,,1,,14.2,83.8,,,13.6,1368.0,,,,8.0
1996-08-06,17,Picea mariana,Clone A-1,,1,,16.1,77.7,,,15.0,1429.0,,,,11.0
1996-08-06,17,Picea mariana,Clone A-3,,1,,16.1,77.7,,,15.0,1429.0,,,,6.0
1996-08-06,17,Picea mariana,Clone B-1,,1,,16.1,77.7,,,15.0,1429.0,,,,2.0
1996-08-06,17,Picea mariana,Clone B-2,,1,,16.1,77.7,,,15.0,1429.0,,,,13.0
1996-08-06,17,Picea mariana,Clone A-2,,1,,16.1,77.7,,,15.0,1429.0,,,,11.0
1996-08-06,18,Picea mariana,Clone A-1,,1,,17.1,76.8,,,15.7,1482.0,,,,15.0
1996-08-06,18,Picea mariana,Clone B-2,,1,,17.1,76.8,,,15.7,1482.0,,,,17.0
1996-08-06,18,Picea mariana,Clone A-2,,1,,17.1,76.8,,,15.7,1482.0,,,,16.0
1996-08-06,18,Picea mariana,Clone B-1,,1,,17.1,76.8,,,15.7,1482.0,,,,3.0
1996-08-06,18,Picea mariana,Clone A-3,,1,,17.1,76.8,,,15.7,1482.0,,,,8.0
1996-08-06,19,Picea mariana,Clone A-1,,1,,15.6,88.8,,,14.9,1535.0,,,,7.0
1996-08-06,19,Picea mariana,Clone B-1,,1,,15.6,88.8,,,14.9,1535.0,,,,2.0
1996-08-06,19,Picea mariana,Clone B-2,,1,,15.6,88.8,,,14.9,1535.0,,,,3.0
1996-08-06,19,Picea mariana,Clone A-2,,1,,15.6,88.8,,,14.9,1535.0,,,,6.0
1996-08-06,19,Picea mariana,Clone A-3,,1,,15.6,88.8,,,14.9,1535.0,,,,3.0
1996-08-06,20,Picea mariana,Clone A-1,,1,,15.5,89.9,,,14.7,1563.0,,,,3.0
1996-08-06,20,Picea mariana,Clone B-1,,1,,15.5,89.9,,,14.7,1563.0,,,,1.0
1996-08-06,20,Picea mariana,Clone B-2,,1,,15.5,89.9,,,14.7,1563.0,,,,5.0
1996-08-06,20,Picea mariana,Clone A-3,,1,,15.5,89.9,,,14.7,1563.0,,,,2.0
1996-08-06,20,Picea mariana,Clone A-2,,1,,15.5,89.9,,,14.7,1563.0,,,,3.0
1996-08-06,21,Picea mariana,Clone A-1,,1,,16.6,84.9,,,15.6,1549.0,,,,8.0
1996-08-06,21,Picea mariana,Clone A-3,,1,,16.6,84.9,,,15.6,1549.0,,,,4.0
1996-08-06,21,Picea mariana,Clone B-1,,1,,16.6,84.9,,,15.6,1549.0,,,,1.0
1996-08-06,21,Picea mariana,Clone B-2,,1,,16.6,84.9,,,15.6,1549.0,,,,7.0
1996-08-06,21,Picea mariana,Clone A-2,,1,,16.6,84.9,,,15.6,1549.0,,,,10.0
1996-08-06,22,Picea mariana,Clone A-1,,1,,16.3,77.5,,,15.7,1428.0,,,,10.0
1996-08-06,22,Picea mariana,Clone B-2,,1,,16.3,77.5,,,15.7,1428.0,,,,15.0
1996-08-06,22,Picea mariana,Clone A-2,,1,,16.3,77.5,,,15.7,1428.0,,,,14.0
1996-08-06,22,Picea mariana,Clone B-1,,1,,16.3,77.5,,,15.7,1428.0,,,,3.0
1996-08-06,22,Picea mariana,Clone A-3,,1,,16.3,77.5,,,15.7,1428.0,,,,6.0
1996-08-06,23,Picea mariana,Clone A-1,,1,,17.6,69.1,,,16.7,1378.0,,,,17.0
1996-08-06,23,Picea mariana,Clone B-1,,1,,17.6,69.1,,,16.7,1378.0,,,,4.0
1996-08-06,23,Picea mariana,Clone B-2,,1,,17.6,69.1,,,16.7,1378.0,,,,21.0
1996-08-06,23,Picea mariana,Clone A-2,,1,,17.6,69.1,,,16.7,1378.0,,,,18.0
1996-08-06,23,Picea mariana,Clone A-3,,1,,17.6,69.1,,,16.7,1378.0,,,,9.0
1996-08-07,0,Picea mariana,Clone A-1,,1,,17.2,68.2,,,16.5,1345.0,,,,15.0
1996-08-07,0,Picea mariana,Clone B-1,,1,,17.2,68.2,,,16.5,1345.0,,,,3.0
1996-08-07,0,Picea mariana,Clone B-2,,1,,17.2,68.2,,,16.5,1345.0,,,,19.0
1996-08-07,0,Picea mariana,Clone A-3,,1,,17.2,68.2,,,16.5,1345.0,,,,8.0
1996-08-07,0,Picea mariana,Clone A-2,,1,,17.2,68.2,,,16.5,1345.0,,,,16.0
1996-08-07,1,Picea mariana,Clone A-1,,1,,16.3,70.3,,,16.2,1320.0,,,,14.0
1996-08-07,1,Picea mariana,Clone A-3,,1,,16.3,70.3,,,16.2,1320.0,,,,6.0
1996-08-07,1,Picea mariana,Clone B-1,,1,,16.3,70.3,,,16.2,1320.0,,,,2.0
1996-08-07,1,Picea mariana,Clone B-2,,1,,16.3,70.3,,,16.2,1320.0,,,,15.0
1996-08-07,1,Picea mariana,Clone A-2,,1,,16.3,70.3,,,16.2,1320.0,,,,15.0
1996-08-07,2,Picea mariana,Clone A-1,,1,,15.2,75.4,,,15.4,1332.0,,,,12.0
1996-08-07,2,Picea mariana,Clone B-2,,1,,15.2,75.4,,,15.4,1332.0,,,,10.0
1996-08-07,2,Picea mariana,Clone A-2,,1,,15.2,75.4,,,15.4,1332.0,,,,11.0
1996-08-07,2,Picea mariana,Clone B-1,,1,,15.2,75.4,,,15.4,1332.0,,,,3.0
1996-08-07,2,Picea mariana,Clone A-3,,1,,15.2,75.4,,,15.4,1332.0,,,,5.0
1996-08-07,3,Picea mariana,Clone A-1,,1,,14.0,79.7,,,14.5,1323.0,,,,8.0
1996-08-07,3,Picea mariana,Clone B-1,,1,,14.0,79.7,,,14.5,1323.0,,,,2.0
1996-08-07,3,Picea mariana,Clone B-2,,1,,14.0,79.7,,,14.5,1323.0,,,,7.0
1996-08-07,3,Picea mariana,Clone A-2,,1,,14.0,79.7,,,14.5,1323.0,,,,7.0
1996-08-07,3,Picea mariana,Clone A-3,,1,,14.0,79.7,,,14.5,1323.0,,,,3.0
1996-08-07,4,Picea mariana,Clone A-1,,1,,12.5,84.6,,,13.5,1301.0,,,,5.0
1996-08-07,4,Picea mariana,Clone B-1,,1,,12.5,84.6,,,13.5,1301.0,,,,2.0
1996-08-07,4,Picea mariana,Clone B-2,,1,,12.5,84.6,,,13.5,1301.0,,,,4.0
1996-08-07,4,Picea mariana,Clone A-3,,1,,12.5,84.6,,,13.5,1301.0,,,,3.0
1996-08-07,4,Picea mariana,Clone A-2,,1,,12.5,84.6,,,13.5,1301.0,,,,6.0
1996-08-07,5,Picea mariana,Clone A-1,,1,,12.0,87.3,,,12.8,1313.0,,,,5.0
1996-08-07,5,Picea mariana,Clone A-3,,1,,12.0,87.3,,,12.8,1313.0,,,,2.0
1996-08-07,5,Picea mariana,Clone B-1,,1,,12.0,87.3,,,12.8,1313.0,,,,2.0
1996-08-07,5,Picea mariana,Clone B-2,,1,,12.0,87.3,,,12.8,1313.0,,,,3.0
1996-08-07,5,Picea mariana,Clone A-2,,1,,12.0,87.3,,,12.8,1313.0,,,,4.0
1996-08-07,6,Picea mariana,Clone A-1,,1,,11.4,89.0,,,12.4,1310.0,,,,4.0
1996-08-07,6,Picea mariana,Clone B-2,,1,,11.4,89.0,,,12.4,1310.0,,,,3.0
1996-08-07,6,Picea mariana,Clone A-2,,1,,11.4,89.0,,,12.4,1310.0,,,,4.0
1996-08-07,6,Picea mariana,Clone B-1,,1,,11.4,89.0,,,12.4,1310.0,,,,4.0
1996-08-07,6,Picea mariana,Clone A-3,,1,,11.4,89.0,,,12.4,1310.0,,,,2.0
1996-08-07,7,Picea mariana,Clone A-1,,1,,11.4,90.7,,,12.1,1323.0,,,,3.0
1996-08-07,7,Picea mariana,Clone B-1,,1,,11.4,90.7,,,12.1,1323.0,,,,3.0
1996-08-07,7,Picea mariana,Clone B-2,,1,,11.4,90.7,,,12.1,1323.0,,,,2.0
1996-08-07,7,Picea mariana,Clone A-2,,1,,11.4,90.7,,,12.1,1323.0,,,,2.0
1996-08-07,7,Picea mariana,Clone A-3,,1,,11.4,90.7,,,12.1,1323.0,,,,1.0
1996-08-07,8,Picea mariana,Clone A-1,,1,,11.9,90.6,,,12.3,1351.0,,,,3.0
1996-08-07,8,Picea mariana,Clone B-1,,1,,11.9,90.6,,,12.3,1351.0,,,,2.0
1996-08-07,8,Picea mariana,Clone B-2,,1,,11.9,90.6,,,12.3,1351.0,,,,2.0
1996-08-07,8,Picea mariana,Clone A-3,,1,,11.9,90.6,,,12.3,1351.0,,,,2.0
1996-08-07,8,Picea mariana,Clone A-2,,1,,11.9,90.6,,,12.3,1351.0,,,,3.0
1996-08-07,9,Picea mariana,Clone A-1,,1,,11.9,89.8,,,12.2,1331.0,,,,3.0
1996-08-07,9,Picea mariana,Clone A-3,,1,,11.9,89.8,,,12.2,1331.0,,,,1.0
1996-08-07,9,Picea mariana,Clone B-1,,1,,11.9,89.8,,,12.2,1331.0,,,,2.0
1996-08-07,9,Picea mariana,Clone B-2,,1,,11.9,89.8,,,12.2,1331.0,,,,3.0
1996-08-07,9,Picea mariana,Clone A-2,,1,,11.9,89.8,,,12.2,1331.0,,,,3.0
1996-08-07,10,Picea mariana,Clone A-1,,1,,11.8,89.2,,,12.1,1308.0,,,,3.0
1996-08-07,10,Picea mariana,Clone B-2,,1,,11.8,89.2,,,12.1,1308.0,,,,2.0
1996-08-07,10,Picea mariana,Clone A-2,,1,,11.8,89.2,,,12.1,1308.0,,,,4.0
1996-08-07,10,Picea mariana,Clone B-1,,1,,11.8,89.2,,,12.1,1308.0,,,,2.0
1996-08-07,10,Picea mariana,Clone A-3,,1,,11.8,89.2,,,12.1,1308.0,,,,2.0
1996-08-07,11,Picea mariana,Clone A-1,,1,,10.8,89.8,,,11.3,1265.0,,,,3.0
1996-08-07,11,Picea mariana,Clone B-1,,1,,10.8,89.8,,,11.3,1265.0,,,,2.0
1996-08-07,11,Picea mariana,Clone B-2,,1,,10.8,89.8,,,11.3,1265.0,,,,2.0
1996-08-07,11,Picea mariana,Clone A-2,,1,,10.8,89.8,,,11.3,1265.0,,,,3.0
1996-08-07,11,Picea mariana,Clone A-3,,1,,10.8,89.8,,,11.3,1265.0,,,,1.0
1996-08-07,12,Picea mariana,Clone A-1,,1,,10.1,91.6,,,10.7,1221.0,,,,2.0
1996-08-07,12,Picea mariana,Clone B-1,,1,,10.1,91.6,,,10.7,1221.0,,,,2.0
1996-08-07,12,Picea mariana,Clone B-2,,1,,10.1,91.6,,,10.7,1221.0,,,,3.0
1996-08-07,12,Picea mariana,Clone A-3,,1,,10.1,91.6,,,10.7,1221.0,,,,2.0
1996-08-07,12,Picea mariana,Clone A-2,,1,,10.1,91.6,,,10.7,1221.0,,,,3.0
1996-08-07,13,Picea mariana,Clone A-1,,1,,10.3,92.3,,,10.4,1216.0,,,,2.0
1996-08-07,13,Picea mariana,Clone A-3,,1,,10.3,92.3,,,10.4,1216.0,,,,1.0
1996-08-07,13,Picea mariana,Clone B-1,,1,,10.3,92.3,,,10.4,1216.0,,,,2.0
1996-08-07,13,Picea mariana,Clone B-2,,1,,10.3,92.3,,,10.4,1216.0,,,,2.0
1996-08-07,13,Picea mariana,Clone A-2,,1,,10.3,92.3,,,10.4,1216.0,,,,2.0
1996-08-07,14,Picea mariana,Clone A-1,,1,,10.3,92.9,,,10.4,1215.0,,,,3.0
1996-08-07,14,Picea mariana,Clone B-2,,1,,10.3,92.9,,,10.4,1215.0,,,,2.0
1996-08-07,14,Picea mariana,Clone A-2,,1,,10.3,92.9,,,10.4,1215.0,,,,2.0
1996-08-07,14,Picea mariana,Clone B-1,,1,,10.3,92.9,,,10.4,1215.0,,,,3.0
1996-08-07,14,Picea mariana,Clone A-3,,1,,10.3,92.9,,,10.4,1215.0,,,,1.0
1996-08-07,15,Picea mariana,Clone A-1,,1,,11.2,88.4,,,11.1,1176.0,,,,3.0
1996-08-07,15,Picea mariana,Clone B-1,,1,,11.2,88.4,,,11.1,1176.0,,,,3.0
1996-08-07,15,Picea mariana,Clone B-2,,1,,11.2,88.4,,,11.1,1176.0,,,,5.0
1996-08-07,15,Picea mariana,Clone A-2,,1,,11.2,88.4,,,11.1,1176.0,,,,5.0
1996-08-07,15,Picea mariana,Clone A-3,,1,,11.2,88.4,,,11.1,1176.0,,,,2.0
1996-08-07,16,Picea mariana,Clone A-1,,1,,12.1,79.2,,,11.7,1117.0,,,,6.0
1996-08-07,16,Picea mariana,Clone B-1,,1,,12.1,79.2,,,11.7,1117.0,,,,1.0
1996-08-07,16,Picea mariana,Clone B-2,,1,,12.1,79.2,,,11.7,1117.0,,,,10.0
1996-08-07,16,Picea mariana,Clone A-3,,1,,12.1,79.2,,,11.7,1117.0,,,,4.0
1996-08-07,16,Picea mariana,Clone A-2,,1,,12.1,79.2,,,11.7,1117.0,,,,8.0
1996-08-07,17,Picea mariana,Clone A-1,,1,,13.7,69.4,,,12.6,1078.0,,,,12.0
1996-08-07,17,Picea mariana,Clone A-3,,1,,13.7,69.4,,,12.6,1078.0,,,,6.0
1996-08-07,17,Picea mariana,Clone B-1,,1,,13.7,69.4,,,12.6,1078.0,,,,1.0
1996-08-07,17,Picea mariana,Clone B-2,,1,,13.7,69.4,,,12.6,1078.0,,,,16.0
1996-08-07,17,Picea mariana,Clone A-2,,1,,13.7,69.4,,,12.6,1078.0,,,,14.0
1996-08-07,18,Picea mariana,Clone A-1,,1,,15.3,60.1,,,13.7,1035.0,,,,16.0
1996-08-07,18,Picea mariana,Clone B-2,,1,,15.3,60.1,,,13.7,1035.0,,,,18.0
1996-08-07,18,Picea mariana,Clone A-2,,1,,15.3,60.1,,,13.7,1035.0,,,,17.0
1996-08-07,18,Picea mariana,Clone B-1,,1,,15.3,60.1,,,13.7,1035.0,,,,3.0
1996-08-07,18,Picea mariana,Clone A-3,,1,,15.3,60.1,,,13.7,1035.0,,,,9.0
1996-08-07,19,Picea mariana,Clone A-1,,1,,15.0,66.3,,,13.8,1076.0,,,,16.0
1996-08-07,19,Picea mariana,Clone B-1,,1,,15.0,66.3,,,13.8,1076.0,,,,5.0
1996-08-07,19,Picea mariana,Clone B-2,,1,,15.0,66.3,,,13.8,1076.0,,,,16.0
1996-08-07,19,Picea mariana,Clone A-2,,1,,15.0,66.3,,,13.8,1076.0,,,,19.0
1996-08-07,19,Picea mariana,Clone A-3,,1,,15.0,66.3,,,13.8,1076.0,,,,7.0
1996-08-07,20,Picea mariana,Clone A-1,,1,,16.8,59.2,,,14.5,1076.0,,,,14.0
1996-08-07,20,Picea mariana,Clone B-1,,1,,16.8,59.2,,,14.5,1076.0,,,,5.0
1996-08-07,20,Picea mariana,Clone B-2,,1,,16.8,59.2,,,14.5,1076.0,,,,10.0
1996-08-07,20,Picea mariana,Clone A-3,,1,,16.8,59.2,,,14.5,1076.0,,,,7.0
1996-08-07,20,Picea mariana,Clone A-2,,1,,16.8,59.2,,,14.5,1076.0,,,,13.0
1996-08-07,21,Picea mariana,Clone A-1,,1,,14.5,76.8,,,13.3,1197.0,,,,11.0
1996-08-07,21,Picea mariana,Clone A-3,,1,,14.5,76.8,,,13.3,1197.0,,,,5.0
1996-08-07,21,Picea mariana,Clone B-1,,1,,14.5,76.8,,,13.3,1197.0,,,,5.0
1996-08-07,21,Picea mariana,Clone B-2,,1,,14.5,76.8,,,13.3,1197.0,,,,10.0
1996-08-07,21,Picea mariana,Clone A-2,,1,,14.5,76.8,,,13.3,1197.0,,,,11.0
1996-08-07,22,Picea mariana,Clone A-1,,1,,15.3,70.1,,,13.7,1184.0,,,,13.0
1996-08-07,22,Picea mariana,Clone B-2,,1,,15.3,70.1,,,13.7,1184.0,,,,14.0
1996-08-07,22,Picea mariana,Clone A-2,,1,,15.3,70.1,,,13.7,1184.0,,,,14.0
1996-08-07,22,Picea mariana,Clone B-1,,1,,15.3,70.1,,,13.7,1184.0,,,,4.0
1996-08-07,22,Picea mariana,Clone A-3,,1,,15.3,70.1,,,13.7,1184.0,,,,6.0
1996-08-07,23,Picea mariana,Clone A-1,,1,,14.8,69.8,,,13.7,1138.0,,,,10.0
1996-08-07,23,Picea mariana,Clone B-1,,1,,14.8,69.8,,,13.7,1138.0,,,,4.0
1996-08-07,23,Picea mariana,Clone B-2,,1,,14.8,69.8,,,13.7,1138.0,,,,9.0
1996-08-07,23,Picea mariana,Clone A-2,,1,,14.8,69.8,,,13.7,1138.0,,,,10.0
1996-08-07,23,Picea mariana,Clone A-3,,1,,14.8,69.8,,,13.7,1138.0,,,,6.0
1996-08-08,0,Picea mariana,Clone A-1,,1,,12.5,79.0,,,12.6,1101.0,,,,11.0
1996-08-08,0,Picea mariana,Clone B-2,,1,,12.5,79.0,,,12.6,1101.0,,,,11.0
1996-08-08,0,Picea mariana,Clone A-3,,1,,12.5,79.0,,,12.6,1101.0,,,,4.0
1996-08-08,0,Picea mariana,Clone A-2,,1,,12.5,79.0,,,12.6,1101.0,,,,10.0
1996-08-08,1,Picea mariana,Clone A-1,,1,,11.9,75.7,,,12.1,1062.0,,,,11.0
1996-08-08,1,Picea mariana,Clone A-3,,1,,11.9,75.7,,,12.1,1062.0,,,,5.0
1996-08-08,1,Picea mariana,Clone B-2,,1,,11.9,75.7,,,12.1,1062.0,,,,12.0
1996-08-08,1,Picea mariana,Clone A-2,,1,,11.9,75.7,,,12.1,1062.0,,,,11.0
1996-08-08,2,Picea mariana,Clone A-1,,1,,11.9,76.1,,,12.1,1081.0,,,,9.0
1996-08-08,2,Picea mariana,Clone B-2,,1,,11.9,76.1,,,12.1,1081.0,,,,9.0
1996-08-08,2,Picea mariana,Clone A-2,,1,,11.9,76.1,,,12.1,1081.0,,,,10.0
1996-08-08,2,Picea mariana,Clone A-3,,1,,11.9,76.1,,,12.1,1081.0,,,,5.0
1996-08-08,3,Picea mariana,Clone A-1,,1,,10.9,75.5,,,11.6,1008.0,,,,9.0
1996-08-08,3,Picea mariana,Clone B-2,,1,,10.9,75.5,,,11.6,1008.0,,,,8.0
1996-08-08,3,Picea mariana,Clone A-2,,1,,10.9,75.5,,,11.6,1008.0,,,,9.0
1996-08-08,3,Picea mariana,Clone A-3,,1,,10.9,75.5,,,11.6,1008.0,,,,4.0
1996-08-08,4,Picea mariana,Clone A-1,,1,,9.8,82.3,,,10.7,1016.0,,,,6.0
1996-08-08,4,Picea mariana,Clone B-2,,1,,9.8,82.3,,,10.7,1016.0,,,,5.0
1996-08-08,4,Picea mariana,Clone A-3,,1,,9.8,82.3,,,10.7,1016.0,,,,3.0
1996-08-08,4,Picea mariana,Clone A-2,,1,,9.8,82.3,,,10.7,1016.0,,,,6.0
1996-08-08,5,Picea mariana,Clone A-1,,1,,9.5,86.3,,,10.2,1058.0,,,,4.0
1996-08-08,5,Picea mariana,Clone A-3,,1,,9.5,86.3,,,10.2,1058.0,,,,3.0
1996-08-08,5,Picea mariana,Clone B-2,,1,,9.5,86.3,,,10.2,1058.0,,,,4.0
1996-08-08,5,Picea mariana,Clone A-2,,1,,9.5,86.3,,,10.2,1058.0,,,,6.0
1996-08-08,6,Picea mariana,Clone A-1,,1,,9.1,85.1,,,10.2,1025.0,,,,4.0
1996-08-08,6,Picea mariana,Clone B-2,,1,,9.1,85.1,,,10.2,1025.0,,,,3.0
1996-08-08,6,Picea mariana,Clone A-2,,1,,9.1,85.1,,,10.2,1025.0,,,,6.0
1996-08-08,6,Picea mariana,Clone A-3,,1,,9.1,85.1,,,10.2,1025.0,,,,2.0
1996-08-08,7,Picea mariana,Clone A-1,,1,,8.5,86.4,,,9.5,1013.0,,,,4.0
1996-08-08,7,Picea mariana,Clone B-2,,1,,8.5,86.4,,,9.5,1013.0,,,,3.0
1996-08-08,7,Picea mariana,Clone A-2,,1,,8.5,86.4,,,9.5,1013.0,,,,5.0
1996-08-08,7,Picea mariana,Clone A-3,,1,,8.5,86.4,,,9.5,1013.0,,,,2.0
1996-08-08,8,Picea mariana,Clone A-1,,1,,8.0,88.4,,,9.0,1014.0,,,,4.0
1996-08-08,8,Picea mariana,Clone B-2,,1,,8.0,88.4,,,9.0,1014.0,,,,2.0
1996-08-08,8,Picea mariana,Clone A-3,,1,,8.0,88.4,,,9.0,1014.0,,,,1.0
1996-08-08,8,Picea mariana,Clone A-2,,1,,8.0,88.4,,,9.0,1014.0,,,,4.0
1996-08-08,9,Picea mariana,Clone A-1,,1,,7.8,89.1,,,8.7,1008.0,,,,3.0
1996-08-08,9,Picea mariana,Clone A-3,,1,,7.8,89.1,,,8.7,1008.0,,,,2.0
1996-08-08,9,Picea mariana,Clone B-2,,1,,7.8,89.1,,,8.7,1008.0,,,,3.0
1996-08-08,9,Picea mariana,Clone A-2,,1,,7.8,89.1,,,8.7,1008.0,,,,4.0
1996-08-08,10,Picea mariana,Clone A-1,,1,,7.5,90.9,,,8.4,1020.0,,,,2.0
1996-08-08,10,Picea mariana,Clone B-2,,1,,7.5,90.9,,,8.4,1020.0,,,,2.0
1996-08-08,10,Picea mariana,Clone A-2,,1,,7.5,90.9,,,8.4,1020.0,,,,3.0
1996-08-08,10,Picea mariana,Clone A-3,,1,,7.5,90.9,,,8.4,1020.0,,,,2.0
1996-08-08,11,Picea mariana,Clone A-1,,1,,7.3,92.4,,,8.1,1040.0,,,,2.0
1996-08-08,11,Picea mariana,Clone B-2,,1,,7.3,92.4,,,8.1,1040.0,,,,3.0
1996-08-08,11,Picea mariana,Clone A-2,,1,,7.3,92.4,,,8.1,1040.0,,,,3.0
1996-08-08,11,Picea mariana,Clone A-3,,1,,7.3,92.4,,,8.1,1040.0,,,,1.0
1996-08-08,12,Picea mariana,Clone A-1,,1,,7.0,93.1,,,7.9,1032.0,,,,2.0
1996-08-08,12,Picea mariana,Clone B-2,,1,,7.0,93.1,,,7.9,1032.0,,,,0.0
1996-08-08,12,Picea mariana,Clone A-3,,1,,7.0,93.1,,,7.9,1032.0,,,,2.0
1996-08-08,12,Picea mariana,Clone A-2,,1,,7.0,93.1,,,7.9,1032.0,,,,3.0
1996-08-08,13,Picea mariana,Clone A-1,,1,,7.2,93.8,,,8.0,1041.0,,,,2.0
1996-08-08,13,Picea mariana,Clone A-3,,1,,7.2,93.8,,,8.0,1041.0,,,,1.0
1996-08-08,13,Picea mariana,Clone B-2,,1,,7.2,93.8,,,8.0,1041.0,,,,2.0
1996-08-08,13,Picea mariana,Clone A-2,,1,,7.2,93.8,,,8.0,1041.0,,,,3.0
1996-08-08,14,Picea mariana,Clone A-1,,1,,8.6,90.8,,,9.1,1061.0,,,,4.0
1996-08-08,14,Picea mariana,Clone B-2,,1,,8.6,90.8,,,9.1,1061.0,,,,3.0
1996-08-08,14,Picea mariana,Clone A-2,,1,,8.6,90.8,,,9.1,1061.0,,,,5.0
1996-08-08,14,Picea mariana,Clone A-3,,1,,8.6,90.8,,,9.1,1061.0,,,,2.0
1996-08-08,15,Picea mariana,Clone A-1,,1,,10.1,82.3,,,10.0,1029.0,,,,7.0
1996-08-08,15,Picea mariana,Clone B-2,,1,,10.1,82.3,,,10.0,1029.0,,,,6.0
1996-08-08,15,Picea mariana,Clone A-2,,1,,10.1,82.3,,,10.0,1029.0,,,,9.0
1996-08-08,15,Picea mariana,Clone A-3,,1,,10.1,82.3,,,10.0,1029.0,,,,4.0
1996-08-08,16,Picea mariana,Clone A-1,,1,,11.5,73.0,,,10.9,1000.0,,,,13.0
1996-08-08,16,Picea mariana,Clone B-2,,1,,11.5,73.0,,,10.9,1000.0,,,,11.0
1996-08-08,16,Picea mariana,Clone A-3,,1,,11.5,73.0,,,10.9,1000.0,,,,7.0
1996-08-08,16,Picea mariana,Clone A-2,,1,,11.5,73.0,,,10.9,1000.0,,,,11.0
1996-08-08,17,Picea mariana,Clone A-1,,1,,13.8,61.4,,,12.4,968.0,,,,15.0
1996-08-08,17,Picea mariana,Clone A-3,,1,,13.8,61.4,,,12.4,968.0,,,,8.0
1996-08-08,17,Picea mariana,Clone B-2,,1,,13.8,61.4,,,12.4,968.0,,,,21.0
1996-08-08,17,Picea mariana,Clone A-2,,1,,13.8,61.4,,,12.4,968.0,,,,13.0
1996-08-08,18,Picea mariana,Clone A-1,,1,,14.8,57.4,,,13.2,959.0,,,,16.0
1996-08-08,18,Picea mariana,Clone B-2,,1,,14.8,57.4,,,13.2,959.0,,,,13.0
1996-08-08,18,Picea mariana,Clone A-2,,1,,14.8,57.4,,,13.2,959.0,,,,16.0
1996-08-08,18,Picea mariana,Clone A-3,,1,,14.8,57.4,,,13.2,959.0,,,,6.0
1996-08-08,19,Picea mariana,Clone A-1,,1,,16.5,52.8,,,14.4,971.0,,,,22.0
1996-08-08,19,Picea mariana,Clone B-2,,1,,16.5,52.8,,,14.4,971.0,,,,22.0
1996-08-08,19,Picea mariana,Clone A-2,,1,,16.5,52.8,,,14.4,971.0,,,,23.0
1996-08-08,19,Picea mariana,Clone A-3,,1,,16.5,52.8,,,14.4,971.0,,,,10.0
1996-08-08,20,Picea mariana,Clone A-1,,1,,18.3,49.8,,,15.6,997.0,,,,28.0
1996-08-08,20,Picea mariana,Clone B-2,,1,,18.3,49.8,,,15.6,997.0,,,,24.0
1996-08-08,20,Picea mariana,Clone A-3,,1,,18.3,49.8,,,15.6,997.0,,,,11.0
1996-08-08,20,Picea mariana,Clone A-2,,1,,18.3,49.8,,,15.6,997.0,,,,26.0
1996-08-08,21,Picea mariana,Clone A-1,,1,,19.3,46.6,,,16.5,1003.0,,,,30.0
1996-08-08,21,Picea mariana,Clone A-3,,1,,19.3,46.6,,,16.5,1003.0,,,,12.0
1996-08-08,21,Picea mariana,Clone B-2,,1,,19.3,46.6,,,16.5,1003.0,,,,30.0
1996-08-08,21,Picea mariana,Clone A-2,,1,,19.3,46.6,,,16.5,1003.0,,,,30.0
1996-08-08,22,Picea mariana,Clone A-1,,1,,19.9,44.4,,,17.3,1007.0,,,,29.0
1996-08-08,22,Picea mariana,Clone B-2,,1,,19.9,44.4,,,17.3,1007.0,,,,30.0
